chain_name,product_family,brand_flavor,store_state,week_ending,brand_units_per_package,package_sales,dollar_sales,selling_stores
Retailer C,Brand One,Classic,OK,2019-11-23,4,321.000000,5132.790000,47
Retailer C,Brand Two,Mint,NM,2019-12-28,2,64.000000,961.280000,60
Retailer C,Brand One,Classic,TX,2020-01-04,2,90.000000,899.100000,61
Retailer A,Brand Two,Mint,NJ,2019-11-30,2,1523.000000,21306.770000,248
Retailer A,Brand One,Mint,FL,2020-01-18,4,1894.000000,34073.060000,199
Retailer A,Brand Three,Mint,FL,2020-01-18,2,2631.000000,26283.690000,202
Retailer A,Brand Two,Classic,NJ,2020-02-08,2,1865.000000,25660.850000,251
Retailer A,Brand One,Classic,PA,2020-04-25,4,3169.000000,69686.310000,212
Retailer B,Brand One,Mint,NE,2020-02-08,2,147.000000,1468.530000,18
Retailer B,Brand Three,Flavored,SD,2020-02-22,2,0.000000,0.000000,9
Retailer A,Brand One,Mint,MD,2020-03-21,4,1537.000000,27650.630000,51
Retailer C,Brand One,Flavored,TX,2019-04-06,2,577.000000,5764.230000,66
Retailer A,Brand Two,Classic,MD,2019-03-09,2,96.000000,1274.060000,51
Retailer B,Brand Three,Classic,OK,2019-03-30,2,63.000000,629.370000,44
Retailer B,Brand Two,Mint,NE,2019-03-16,2,21.000000,283.290000,18
Retailer B,Brand One,Classic,CO,2019-05-04,4,520.000000,8314.800000,65
Retailer A,Brand One,Flavored,MD,2019-04-13,2,569.000000,6822.310000,49
Retailer B,Brand Two,Classic,MO,2019-03-16,2,53.000000,714.970000,59
Retailer B,Brand One,Flavored,IA,2019-07-06,2,887.000000,8861.130000,103
Retailer C,Brand One,Flavored,OK,2019-07-13,2,541.000000,5404.590000,47
Retailer B,Brand One,Flavored,OK,2019-08-03,4,1084.000000,17333.160000,48
Retailer C,Brand Two,Mint,TX,2019-06-22,2,69.000000,927.330000,62
Retailer A,Brand Three,Mint,MD,2019-06-29,2,1249.000000,12477.510000,51
Retailer C,Brand One,Classic,NM,2019-10-05,4,166.000000,3318.340000,76
Retailer A,Brand One,Mint,NJ,2019-08-10,4,1546.000000,27812.540000,236
Retailer A,Brand Three,Flavored,MD,2019-05-18,2,3206.000000,32027.940000,51
Retailer B,Brand Two,Flavored,OK,2019-11-02,2,205.000000,2765.450000,46
Retailer C,Brand Three,Flavored,TX,2019-08-17,2,2504.000000,25014.960000,70
Retailer A,Brand Two,Flavored,FL,2019-10-26,2,1743.000000,23483.490000,188
Retailer B,Brand One,Flavored,IA,2019-12-21,2,1285.000000,12837.150000,104
Retailer A,Brand Two,Classic,DE,2019-12-14,2,189.000000,2539.110000,42
Retailer C,Brand Three,Classic,TX,2019-09-21,2,101.000000,1008.990000,69
Retailer C,Brand Two,Mint,OK,2020-01-11,2,260.000000,3500.400000,47
Retailer C,Brand One,Mint,OK,2019-10-19,4,90.000000,1439.100000,46
Retailer B,Brand Two,Classic,SD,2019-09-14,2,5.000000,53.450000,9
Retailer B,Brand One,Classic,AR,2019-03-09,4,299.000000,4781.010000,48
Retailer C,Brand One,Mint,TX,2019-01-12,2,107.000000,1404.930000,61
Retailer B,Brand Two,Flavored,OK,2019-03-30,2,41.000000,553.090000,45
Retailer A,Brand One,Flavored,MD,2019-07-06,4,2696.000000,48501.040000,50
Retailer A,Brand One,Classic,DE,2019-10-12,4,407.000000,7321.930000,40
Retailer B,Brand One,Mint,ND,2019-11-09,2,6.000000,59.940000,9
Retailer A,Brand Two,Mint,FL,2020-02-01,2,2594.000000,34960.580000,202
Retailer C,Brand Two,Mint,NM,2019-12-21,2,71.000000,1066.420000,65
Retailer A,Brand One,Mint,DE,2019-12-21,2,212.000000,2541.880000,40
Retailer A,Brand Three,Mint,FL,2020-02-15,2,3250.000000,32467.500000,202
Retailer A,Brand Three,Mint,NJ,2020-02-22,2,5222.000000,52167.780000,252
Retailer B,Brand Three,Flavored,ND,2019-12-21,2,479.000000,4785.210000,10
Retailer B,Brand Three,Classic,AR,2020-02-15,2,627.000000,6263.730000,49
Retailer A,Brand One,Flavored,NJ,2020-03-28,4,0.000000,0.000000,235
Retailer C,Brand One,Classic,TX,2020-02-29,2,79.000000,789.210000,64
Retailer B,Brand Two,Classic,ND,2019-01-26,2,3.000000,40.470000,4
Retailer B,Brand Two,Classic,MO,2019-05-11,2,62.000000,836.380000,56
Retailer B,Brand One,Mint,NE,2019-02-09,2,22.000000,219.780000,14
Retailer C,Brand Two,Mint,NM,2019-07-27,2,42.000000,630.840000,63
Retailer A,Brand Three,Classic,MD,2019-09-14,2,376.000000,3756.240000,51
Retailer B,Brand One,Flavored,MO,2019-06-15,2,521.000000,5204.790000,67
Retailer B,Brand One,Mint,ND,2019-08-31,2,21.000000,209.790000,10
Retailer A,Brand One,Mint,VA,2020-02-22,2,687.000000,8237.130000,88
Retailer C,Brand One,Classic,NM,2020-05-02,2,139.000000,1666.610000,72
Retailer C,Brand Three,Classic,NM,2020-02-08,2,250.000000,2995.520000,76
Retailer B,Brand One,Flavored,MO,2019-05-04,2,490.000000,4894.100000,66
Retailer B,Brand One,Flavored,WY,2019-05-25,2,122.000000,1218.780000,17
Retailer B,Brand Three,Classic,AR,2019-04-13,2,73.000000,729.270000,46
Retailer B,Brand One,Mint,CO,2019-05-25,2,100.000000,999.000000,62
Retailer B,Brand Two,Flavored,NE,2019-08-10,2,26.000000,350.740000,18
Retailer B,Brand One,Mint,NE,2019-08-10,2,16.000000,159.840000,18
Retailer B,Brand One,Classic,SD,2019-10-05,4,35.000000,559.650000,9
Retailer B,Brand One,Classic,ND,2019-11-02,2,14.000000,139.860000,10
Retailer A,Brand Three,Flavored,MD,2019-11-02,2,4963.000000,49580.370000,51
Retailer C,Brand Two,Flavored,OK,2019-05-11,2,75.000000,1011.750000,38
Retailer B,Brand One,Mint,ND,2019-01-26,4,37.000000,591.630000,9
Retailer B,Brand Two,Flavored,ND,2019-05-25,2,2.000000,26.980000,8
Retailer A,Brand Three,Flavored,DC,2019-06-22,2,17.000000,271.830000,3
Retailer B,Brand Three,Mint,AR,2020-01-11,2,413.000000,4125.870000,49
Retailer B,Brand Three,Mint,AR,2019-11-02,2,599.000000,5984.010000,49
Retailer B,Brand One,Flavored,SD,2019-02-09,4,190.000000,3038.100000,9
Retailer B,Brand One,Mint,CO,2019-01-19,4,250.000000,3997.500000,58
Retailer B,Brand Three,Mint,AR,2020-01-18,2,466.000000,4655.340000,49
Retailer C,Brand Three,Classic,OK,2020-01-25,2,164.000000,1638.360000,47
Retailer B,Brand One,Flavored,NE,2020-02-01,4,,,19
Retailer B,Brand One,Flavored,WY,2019-01-19,4,470.000000,7515.300000,17
Retailer B,Brand One,Mint,WY,2019-02-02,2,20.000000,199.800000,15
Retailer B,Brand One,Classic,MT,2019-08-03,4,1.000000,15.990000,1
Retailer B,Brand One,Mint,SD,2019-06-15,4,19.000000,303.810000,9
Retailer B,Brand Two,Classic,AR,2020-04-11,2,131.000000,1763.690000,49
Retailer B,Brand One,Classic,IA,2020-02-08,2,182.000000,1811.180000,104
Retailer B,Brand Two,Classic,ND,2019-02-23,2,4.000000,53.960000,5
Retailer B,Brand One,Classic,SD,2019-08-03,2,12.000000,119.880000,9
Retailer A,Brand One,Flavored,PA,2020-03-07,4,0.000000,0.000000,204
Retailer B,Brand Two,Mint,MO,2020-04-25,2,904.000000,12125.830000,69
Retailer B,Brand Two,Mint,SD,2019-07-27,2,5.000000,67.450000,8
Retailer A,Brand One,Mint,MD,2020-03-14,2,572.000000,6858.280000,51
Retailer B,Brand One,Mint,MN,2019-03-16,2,1.000000,14.990000,2
Retailer A,Brand Two,Mint,VA,2020-04-04,2,1566.000000,21125.340000,89
Retailer B,Brand Three,Flavored,NE,2020-02-01,2,465.000000,4266.490000,18
Retailer B,Brand Three,Mint,MN,2019-08-24,2,2.000000,35.980000,2
Retailer B,Brand One,Mint,MN,2020-01-18,4,2.000000,51.980000,2
Retailer B,Brand One,Flavored,ND,2019-12-14,4,209.000000,3341.910000,10
Retailer B,Brand Two,Mint,OK,2020-04-11,2,533.000000,7190.170000,47
Retailer B,Brand One,Classic,WY,2020-03-07,4,87.000000,1391.130000,17
Retailer B,Brand One,Classic,MT,2019-05-11,2,1.000000,9.990000,1
Retailer A,Brand One,Classic,DC,2019-10-05,4,17.000000,509.830000,4
Retailer B,Brand One,Mint,MO,2020-03-14,4,1532.000000,24496.680000,68
Retailer B,Brand Two,Classic,NE,2020-03-28,2,81.000000,1040.210000,18
Retailer A,Brand Two,Mint,NJ,2020-04-18,2,41.000000,584.250000,181
Retailer A,Brand Two,Flavored,VA,2020-02-22,2,0.000000,0.000000,62
Retailer A,Brand One,Flavored,DC,2019-07-20,4,49.000000,1469.510000,3
Retailer A,Brand Two,Mint,DE,2020-03-21,2,1000.000000,13490.000000,44
Retailer A,Brand One,Classic,DC,2019-02-23,4,11.000000,329.890000,2
Retailer A,Brand Three,Mint,DC,2019-08-17,2,8.000000,127.920000,4
Retailer B,Brand Three,Classic,MN,2020-02-01,2,0.000000,0.000000,1
Retailer B,Brand One,Flavored,MT,2019-11-09,4,1.000000,15.990000,1
Retailer B,Brand Three,Classic,MT,2019-12-07,2,10.000000,99.900000,1
Retailer C,Brand Three,Mint,TX,2020-04-04,2,1001.000000,9999.990000,70
Retailer A,Brand One,Mint,DE,2020-03-07,4,1059.000000,19051.410000,42
Retailer A,Brand One,Flavored,PA,2020-05-02,2,,,201
Retailer C,Brand Three,Classic,OK,2020-03-14,2,451.000000,4505.490000,47
Retailer C,Brand Three,Flavored,NM,2020-07-25,2,,,77
Retailer C,Brand Two,Mint,CO,2020-06-13,2,2962.000000,35514.380000,179
Retailer C,Brand One,Classic,TX,2020-07-25,4,194.000000,3102.060000,70
Retailer A,Brand Two,Flavored,FL,2020-05-09,2,,,134
Retailer B,Brand Three,Classic,OK,2020-06-06,2,615.000000,6143.850000,47
Retailer A,Brand One,Classic,VA,2020-07-04,2,201.000000,2409.990000,86
Retailer B,Brand Three,Flavored,IA,2020-06-27,2,,,102
Retailer A,Brand One,Mint,NJ,2020-07-04,2,0.000000,0.000000,189
Retailer B,Brand One,Mint,IA,2020-07-11,4,2981.000000,47666.190000,104
Retailer B,Brand One,Flavored,IA,2020-07-25,2,,,102
Retailer B,Brand One,Flavored,MO,2020-05-23,4,,,67
Retailer B,Brand One,Mint,OK,2020-05-09,2,312.000000,3116.880000,47
Retailer A,Brand One,Mint,NJ,2020-06-27,4,0.000000,0.000000,231
Retailer A,Brand One,Classic,VA,2020-08-08,4,945.000000,17000.550000,87
Retailer B,Brand One,Classic,AR,2020-08-15,2,131.000000,1308.690000,50
Retailer A,Brand One,Flavored,NJ,2020-09-05,4,,,236
Retailer C,Brand Three,Mint,NM,2020-10-03,2,753.000000,9026.460000,77
Retailer B,Brand Two,Mint,IA,2020-10-17,2,3606.000000,40033.240000,106
Retailer A,Brand One,Classic,FL,2020-08-08,2,328.000000,3932.720000,201
Retailer B,Brand Three,Classic,NE,2020-07-18,2,68.000000,679.320000,18
Retailer B,Brand One,Flavored,ND,2020-10-17,4,,,10
Retailer A,Brand One,Classic,MD,2020-10-17,4,614.000000,11045.860000,52
Retailer A,Brand One,Classic,NJ,2020-10-03,2,1739.000000,20850.610000,236
Retailer A,Brand One,Mint,FL,2020-07-18,2,716.000000,8584.840000,202
Retailer A,Brand Three,Classic,FL,2020-08-15,2,2612.000000,26083.880000,206
Retailer C,Brand Two,Classic,OK,2020-12-05,1,27.000000,188.730000,21
Retailer C,Brand Two,Flavored,OK,2020-08-01,2,,,33
Retailer A,Brand One,Mint,MD,2020-10-03,4,1738.000000,31266.620000,51
Retailer B,Brand One,Flavored,MO,2020-09-19,2,,,66
Retailer A,Brand Three,Classic,VA,2020-08-08,2,1037.000000,10359.630000,89
Retailer A,Brand Two,Mint,NJ,2020-11-07,2,,,231
Retailer A,Brand Three,Flavored,DE,2020-12-05,2,,,40
Retailer B,Brand One,Flavored,CO,2020-10-10,2,,,65
Retailer B,Brand Three,Flavored,ND,2020-10-17,2,,,10
Retailer C,Brand One,Classic,OK,2020-12-12,4,313.000000,4784.390000,47
Retailer B,Brand Three,Flavored,OK,2020-10-10,2,,,46
Retailer B,Brand Three,Mint,NE,2020-05-16,2,273.000000,2727.270000,18
Retailer B,Brand One,Mint,IA,2020-12-05,2,471.000000,4234.290000,106
Retailer A,Brand Three,Flavored,PA,2020-10-17,2,,,226
Retailer B,Brand One,Mint,IA,2020-10-24,2,509.000000,4575.910000,104
Retailer C,Brand Three,Mint,NM,2020-12-05,2,763.000000,9147.320000,77
Retailer B,Brand Two,Mint,AR,2020-11-14,2,2976.000000,32287.860000,50
Retailer C,Brand One,Mint,CO,2020-11-28,2,1170.000000,10518.300000,176
Retailer C,Brand One,Flavored,TX,2020-10-24,4,,,68
Retailer C,Brand One,Mint,CO,2020-11-07,4,7017.000000,111824.850000,176
Retailer B,Brand Three,Classic,MO,2020-12-19,2,687.000000,6863.130000,68
Retailer B,Brand Three,Mint,CO,2020-12-05,2,2132.000000,21298.680000,68
Retailer B,Brand One,Mint,IA,2020-12-26,2,495.000000,4450.050000,106
Retailer B,Brand Two,Classic,MN,2019-06-01,2,0.000000,0.000000,1
Retailer A,Brand One,Flavored,MD,2020-01-18,2,0.000000,0.000000,4
Retailer A,Brand Two,Mint,DC,2019-07-27,2,1.000000,25.990000,2
Retailer A,Brand Three,Mint,DC,2020-02-08,2,31.000000,495.690000,5
Retailer C,Brand Two,Flavored,OK,2020-03-14,2,,,37
Retailer A,Brand One,Mint,DC,2020-04-04,4,22.000000,659.780000,4
Retailer C,Brand Three,Classic,TX,2020-07-25,2,204.000000,2037.960000,70
Retailer B,Brand Two,Classic,SD,2020-06-13,2,21.000000,236.790000,9
Retailer B,Brand Three,Mint,MO,2020-06-20,2,3079.000000,30757.070000,70
Retailer C,Brand Two,Mint,OK,2020-05-16,2,367.000000,4400.330000,47
Retailer B,Brand One,Classic,AR,2020-05-09,2,186.000000,1705.450000,49
Retailer B,Brand One,Mint,AR,2020-07-18,2,363.000000,3626.370000,49
Retailer B,Brand Three,Mint,IA,2020-07-11,2,2336.000000,23336.640000,103
Retailer B,Brand One,Mint,OK,2020-08-15,2,285.000000,2847.150000,47
Retailer B,Brand One,Classic,SD,2020-11-28,2,6.000000,59.940000,8
Retailer C,Brand Three,Mint,NM,2020-10-24,2,725.000000,8692.750000,77
Retailer C,Brand One,Flavored,TX,2020-12-05,4,,,66
Retailer A,Brand Three,Mint,MD,2020-12-12,2,2264.000000,22617.360000,52
Retailer B,Brand One,Classic,NE,2020-11-21,4,176.000000,2814.240000,18
Retailer B,Brand One,Classic,CO,2020-11-28,2,147.000000,1321.530000,70
Retailer C,Brand One,Mint,NM,2020-12-05,4,754.000000,14949.460000,77
Retailer A,Brand Three,Mint,DC,2019-04-20,2,3.000000,47.970000,2
Retailer B,Brand Three,Mint,CO,2020-04-18,2,2243.000000,22407.570000,67
Retailer B,Brand One,Classic,NE,2020-06-27,2,60.000000,599.400000,18
Retailer B,Brand Three,Mint,NE,2020-06-20,2,288.000000,2877.120000,18
Retailer C,Brand Two,Mint,OK,2020-09-05,2,570.000000,6834.300000,47
Retailer A,Brand One,Classic,DE,2020-09-26,4,577.000000,10380.230000,42
Retailer B,Brand One,Mint,NE,2020-09-05,4,689.000000,11017.110000,18
Retailer C,Brand One,Flavored,TX,2020-12-12,2,,,59
Retailer B,Brand One,Flavored,CO,2020-09-26,4,,,65
Retailer B,Brand Two,Flavored,SD,2020-10-17,2,,,7
Retailer B,Brand Two,Mint,MO,2020-12-12,1,77.000000,538.230000,63
Retailer C,Brand Three,Classic,TX,2020-11-07,2,202.000000,2017.980000,70
Retailer B,Brand Three,Mint,SD,2020-10-24,2,23.000000,229.770000,9
Retailer B,Brand One,Classic,ND,2020-04-04,4,97.000000,1551.030000,9
Retailer B,Brand Two,Mint,ND,2019-02-02,2,2.000000,26.980000,3
Retailer B,Brand Three,Flavored,MT,2019-09-07,2,14.000000,139.860000,1
Retailer B,Brand Two,Mint,WY,2020-02-22,2,180.000000,2288.410000,17
Retailer B,Brand One,Classic,MT,2020-11-28,4,10.000000,159.900000,1
Retailer B,Brand Three,Classic,WY,2020-10-17,2,138.000000,1544.220000,17
Retailer B,Brand One,Mint,AR,2020-05-30,4,2119.000000,33882.810000,49
Retailer C,Brand Two,Flavored,TX,2020-07-25,2,,,34
Retailer B,Brand One,Classic,WY,2020-09-26,4,94.000000,1691.060000,16
Retailer B,Brand Three,Mint,SD,2020-12-05,2,13.000000,129.870000,9
Retailer B,Brand One,Flavored,ND,2020-04-11,2,,,8
Retailer C,Brand Two,Flavored,NM,2020-10-17,2,,,51
Retailer C,Brand One,Classic,OK,2020-07-11,2,143.000000,1428.570000,47
Retailer B,Brand Three,Mint,ND,2020-12-26,2,379.000000,3786.210000,10
Retailer B,Brand Three,Classic,AR,2020-11-28,2,460.000000,4595.400000,50
Retailer A,Brand Three,Flavored,DC,2020-10-03,2,,,4
Retailer B,Brand One,Classic,OK,2020-08-22,4,389.000000,6220.110000,47
Retailer B,Brand Two,Mint,ND,2020-12-19,1,17.000000,118.830000,9
Retailer A,Brand One,Mint,DC,2020-12-05,4,36.000000,1079.640000,6
Retailer B,Brand Three,Flavored,WY,2020-04-18,2,,,16
Retailer B,Brand One,Flavored,SD,2020-06-13,2,,,9
Retailer B,Brand Two,Classic,SD,2020-07-04,2,36.000000,404.640000,9
Retailer B,Brand One,Flavored,MT,2020-05-09,2,,,1
Retailer C,Brand Two,Classic,CO,2020-10-31,1,0.000000,0.000000,4
Retailer B,Brand One,Classic,ND,2020-08-29,2,9.000000,89.910000,9
Retailer A,Brand Two,Classic,DC,2020-06-13,2,1.000000,20.990000,5
Retailer B,Brand One,Classic,MN,2020-08-15,4,1.000000,25.990000,1
Retailer A,Brand One,Flavored,DC,2020-02-22,4,,,2
Retailer A,Brand One,Flavored,DC,2020-06-13,2,,,2
Retailer A,Brand Three,Flavored,DC,2020-03-21,2,,,2
Retailer B,Brand Three,Flavored,MT,2020-02-15,2,0.000000,0.000000,1
Retailer B,Brand One,Mint,MT,2019-07-13,2,0.000000,0.000000,1
Retailer B,Brand Three,Flavored,MN,2020-09-05,2,,,1
Retailer B,Brand One,Classic,MT,2020-05-02,4,19.000000,303.810000,1
Retailer B,Brand One,Classic,MT,2020-05-23,4,21.000000,335.790000,1
Retailer B,Brand Two,Mint,MN,2020-07-11,2,5.000000,112.450000,2
Retailer B,Brand Three,Classic,MT,2020-04-11,2,5.000000,49.950000,1
Retailer B,Brand Three,Mint,MT,2019-11-23,2,4.000000,39.960000,1
Retailer B,Brand Three,Flavored,MN,2020-05-16,2,,,1
Retailer B,Brand Two,Classic,IA,2019-03-02,2,104.000000,1402.960000,86
Retailer C,Brand One,Flavored,CO,2019-02-02,2,1117.000000,12287.850000,175
Retailer A,Brand Three,Flavored,NJ,2019-02-16,2,3505.000000,35014.950000,236
Retailer A,Brand Two,Classic,FL,2019-03-09,2,242.000000,3264.580000,161
Retailer A,Brand Three,Mint,MD,2019-01-26,2,195.000000,1944.060000,51
Retailer A,Brand Three,Classic,FL,2019-04-06,2,927.000000,9251.710000,168
Retailer A,Brand Two,Mint,FL,2019-01-12,2,211.000000,2834.390000,156
Retailer C,Brand Two,Mint,TX,2019-02-23,2,28.000000,377.720000,54
Retailer C,Brand One,Flavored,NM,2019-03-02,4,1287.000000,20579.130000,78
Retailer A,Brand Two,Classic,PA,2019-04-27,2,238.000000,4512.620000,173
Retailer A,Brand Two,Classic,PA,2019-02-16,2,269.000000,4286.820000,158
Retailer A,Brand One,Classic,DE,2019-04-27,4,372.000000,6692.280000,41
Retailer A,Brand Two,Classic,FL,2019-04-13,2,258.000000,3459.420000,166
Retailer B,Brand Three,Mint,MO,2019-04-13,2,126.000000,1258.740000,66
Retailer A,Brand Three,Flavored,NJ,2019-04-27,2,5487.000000,54815.130000,245
Retailer B,Brand Two,Mint,IA,2019-03-16,2,211.000000,2846.390000,97
Retailer C,Brand One,Classic,CO,2019-03-23,2,408.000000,4075.920000,177
Retailer B,Brand Three,Flavored,OK,2019-05-18,2,1553.000000,15512.930000,46
Retailer A,Brand Three,Mint,DC,2019-02-09,2,1.000000,15.990000,2
Retailer B,Brand One,Classic,AR,2019-04-06,2,139.000000,1388.610000,47
Retailer C,Brand One,Classic,TX,2019-03-02,4,130.000000,2072.700000,69
Retailer A,Brand Two,Classic,VA,2019-02-16,2,92.000000,1241.080000,83
Retailer B,Brand Three,Classic,AR,2019-04-20,2,93.000000,929.070000,48
Retailer A,Brand One,Flavored,PA,2019-06-01,4,5869.000000,129059.310000,210
Retailer A,Brand Two,Classic,MD,2019-06-29,2,138.000000,1750.090000,50
Retailer A,Brand Two,Flavored,NJ,2019-06-15,2,380.000000,5222.490000,185
Retailer B,Brand Three,Mint,OK,2019-06-29,2,307.000000,3066.930000,46
Retailer A,Brand Three,Flavored,NJ,2019-07-13,2,10129.000000,101184.750000,246
Retailer C,Brand One,Classic,CO,2019-07-20,2,489.000000,4881.110000,180
Retailer C,Brand Two,Classic,OK,2019-06-08,2,79.000000,1065.710000,46
Retailer B,Brand Two,Flavored,WY,2019-04-27,2,27.000000,364.230000,16
Retailer A,Brand One,Mint,DE,2019-06-01,4,399.000000,7178.010000,40
Retailer A,Brand One,Mint,NJ,2019-06-15,2,546.000000,6546.540000,234
Retailer B,Brand Three,Mint,OK,2019-08-17,2,453.000000,4525.470000,46
Retailer B,Brand Three,Classic,AR,2019-08-03,2,126.000000,1258.740000,49
Retailer A,Brand One,Classic,NJ,2019-08-24,4,3693.000000,66437.070000,240
Retailer B,Brand Three,Flavored,IA,2019-08-24,2,3959.000000,39540.450000,102
Retailer A,Brand One,Classic,FL,2019-06-29,4,1487.000000,26751.130000,179
Retailer B,Brand Three,Classic,AR,2019-08-17,2,157.000000,1568.430000,49
Retailer A,Brand Two,Classic,DE,2019-06-01,2,80.000000,1068.670000,37
Retailer C,Brand One,Mint,CO,2019-08-03,2,274.000000,2737.260000,166
Retailer C,Brand Three,Classic,TX,2019-05-04,2,62.000000,610.380000,45
Retailer C,Brand Two,Flavored,OK,2019-08-31,2,152.000000,2016.490000,47
Retailer B,Brand One,Mint,AR,2019-06-08,2,106.000000,1058.940000,48
Retailer A,Brand One,Flavored,PA,2019-10-19,4,8938.000000,196546.620000,208
Retailer A,Brand One,Classic,VA,2019-12-07,4,1715.000000,30852.850000,87
Retailer A,Brand One,Flavored,VA,2019-10-19,4,2881.000000,51829.190000,85
Retailer B,Brand One,Flavored,CO,2019-10-26,4,2800.000000,44772.000000,66
Retailer B,Brand One,Classic,AR,2019-11-23,2,122.000000,1215.780000,49
Retailer B,Brand One,Classic,IA,2020-01-04,4,602.000000,9613.980000,103
Retailer C,Brand One,Mint,CO,2019-10-05,4,589.000000,9418.110000,179
Retailer B,Brand Three,Flavored,OK,2019-12-28,2,2587.000000,25844.130000,46
Retailer C,Brand One,Mint,NM,2019-08-10,2,80.000000,959.200000,71
Retailer B,Brand One,Flavored,MO,2019-12-07,4,1352.000000,21618.480000,70
Retailer B,Brand One,Classic,IA,2019-10-19,4,466.000000,7451.340000,104
Retailer B,Brand One,Classic,WY,2019-10-26,4,76.000000,1215.240000,17
Retailer A,Brand One,Flavored,FL,2019-11-02,2,2196.000000,26330.040000,185
Retailer C,Brand One,Flavored,NM,2020-02-01,4,56.000000,1119.440000,76
Retailer A,Brand One,Mint,MD,2019-11-16,2,133.000000,1594.670000,51
Retailer A,Brand Three,Flavored,MD,2019-11-30,2,4387.000000,43820.130000,52
Retailer A,Brand Two,Flavored,MD,2019-09-14,2,414.000000,5565.890000,51
Retailer A,Brand Two,Flavored,MD,2019-11-16,2,535.000000,7208.650000,52
Retailer C,Brand One,Mint,CO,2019-12-28,2,1439.000000,14375.610000,178
Retailer A,Brand One,Flavored,PA,2020-01-04,4,4.000000,87.960000,204
Retailer B,Brand Two,Mint,MO,2019-09-28,2,55.000000,738.950000,61
Retailer A,Brand One,Flavored,MD,2019-11-30,4,1545.000000,27794.550000,51
Retailer C,Brand Two,Classic,CO,2019-12-14,2,825.000000,11059.830000,179
Retailer C,Brand One,Mint,CO,2019-12-21,2,837.000000,8361.630000,178
Retailer A,Brand Two,Mint,MD,2019-09-21,2,208.000000,2797.440000,51
Retailer B,Brand One,Flavored,IA,2019-03-02,2,903.000000,9020.970000,103
Retailer A,Brand Two,Flavored,MD,2019-03-23,2,156.000000,2093.950000,51
Retailer B,Brand One,Flavored,IA,2019-05-04,2,926.000000,9240.750000,103
Retailer B,Brand One,Mint,MO,2019-03-09,4,169.000000,2702.310000,67
Retailer B,Brand Three,Classic,NE,2019-03-30,2,10.000000,99.900000,14
